Id,Label,timeset,group,calls,time,memory_in,memory_out
pandas.core.array_algos.transforms.<module>,pandas.core.array_algos.transforms.<module>,,pandas,1,0.000004,0,0
pandas.core.arrays.categorical.CategoricalAccessor,pandas.core.arrays.categorical.CategoricalAccessor,,pandas,1,0.000005,0,0
pandas.core.arrays.integer.Int16Dtype,pandas.core.arrays.integer.Int16Dtype,,pandas,1,0.000004,0,0
pandas.core.arrays.integer.Int32Dtype,pandas.core.arrays.integer.Int32Dtype,,pandas,1,0.000004,0,0
pandas.core.arrays.integer.Int64Dtype,pandas.core.arrays.integer.Int64Dtype,,pandas,1,0.000003,0,0
pandas.core.arrays.integer.UInt16Dtype,pandas.core.arrays.integer.UInt16Dtype,,pandas,1,0.000004,0,0
pandas.core.arrays.integer.UInt32Dtype,pandas.core.arrays.integer.UInt32Dtype,,pandas,1,0.000003,0,0
pandas.core.arrays.integer.UInt64Dtype,pandas.core.arrays.integer.UInt64Dtype,,pandas,1,0.000003,0,0
pandas.core.arrays.floating.FloatingDtype,pandas.core.arrays.floating.FloatingDtype,,pandas,1,0.000005,0,0
pandas.core.arrays.floating.Float32Dtype,pandas.core.arrays.floating.Float32Dtype,,pandas,1,0.000005,0,0
pandas.core.arrays.floating.Float64Dtype,pandas.core.arrays.floating.Float64Dtype,,pandas,1,0.000004,0,0
pandas.core.arrays.sparse.accessor.SparseAccessor,pandas.core.arrays.sparse.accessor.SparseAccessor,,pandas,1,0.000005,0,0
pandas.core.apply.ResamplerWindowApply,pandas.core.apply.ResamplerWindowApply,,pandas,1,0.000004,0,0
pandas.core.indexing._ScalarAccessIndexer,pandas.core.indexing._ScalarAccessIndexer,,pandas,1,0.000003,0,0
pandas.core.internals.blocks.EABackedBlock,pandas.core.internals.blocks.EABackedBlock,,pandas,1,0.000005,0,0
pandas.core.internals.blocks.NumpyBlock,pandas.core.internals.blocks.NumpyBlock,,pandas,1,0.000003,0,0
pandas.core.internals.blocks.DatetimeLikeBlock,pandas.core.internals.blocks.DatetimeLikeBlock,,pandas,1,0.000004,0,0
pandas.core.internals.blocks.DatetimeTZBlock,pandas.core.internals.blocks.DatetimeTZBlock,,pandas,1,0.000003,0,0
pandas.core.internals.array_manager.NullArrayProxy,pandas.core.internals.array_manager.NullArrayProxy,,pandas,1,0.000004,0,0
zipfile._Tellable,zipfile._Tellable,,zipfile,1,0.000003,0,0
zipfile._ZipWriteFile,zipfile._ZipWriteFile,,zipfile,1,0.000005,0,0
zipfile.PyZipFile,zipfile.PyZipFile,,zipfile,1,0.000004,0,0
zipfile.FastLookup,zipfile.FastLookup,,zipfile,1,0.000003,0,0
pandas.io.common.IOArgs,pandas.io.common.IOArgs,,pandas,1,0.000004,0,0
pandas.io.common._MMapWrapper,pandas.io.common._MMapWrapper,,pandas,1,0.000004,0,0
pandas.io.formats.format.CategoricalFormatter,pandas.io.formats.format.CategoricalFormatter,,pandas,1,0.000003,0,0
pandas.io.formats.format.SeriesFormatter,pandas.io.formats.format.SeriesFormatter,,pandas,1,0.000004,0,0
pandas.io.formats.format.TextAdjustment,pandas.io.formats.format.TextAdjustment,,pandas,1,0.000003,0,0
pandas.io.formats.format.EastAsianTextAdjustment,pandas.io.formats.format.EastAsianTextAdjustment,,pandas,1,0.000004,0,0
pandas.io.formats.format.FloatArrayFormatter,pandas.io.formats.format.FloatArrayFormatter,,pandas,1,0.000004,0,0
pandas.core.describe.DataFrameDescriber,pandas.core.describe.DataFrameDescriber,,pandas,1,0.000004,0,0
pandas.core.window.rolling.RollingGroupby,pandas.core.window.rolling.RollingGroupby,,pandas,1,0.000004,0,0
pandas.core.window.ewm.ExponentialMovingWindowGroupby,pandas.core.window.ewm.ExponentialMovingWindowGroupby,,pandas,1,0.000004,0,0
pandas.core.indexes.accessors.TimedeltaProperties,pandas.core.indexes.accessors.TimedeltaProperties,,pandas,1,0.000004,0,0
pandas.plotting._misc._Options.__init__,pandas.plotting._misc._Options.__init__,,pandas,1,0.000003,0,0
pandas.core.groupby.groupby.GroupByPlot,pandas.core.groupby.groupby.GroupByPlot,,pandas,1,0.000003,0,0
pandas.core.groupby.generic.pin_allowlisted_properties,pandas.core.groupby.generic.pin_allowlisted_properties,,pandas,2,0.000004,0,0
pandas.compat.chainmap.DeepChainMap,pandas.compat.chainmap.DeepChainMap,,pandas,1,0.000003,0,0
pandas.core.computation.ops.BinOp,pandas.core.computation.ops.BinOp,,pandas,1,0.000005,0,0
pandas.core.computation.ops.UnaryOp,pandas.core.computation.ops.UnaryOp,,pandas,1,0.000005,0,0
pandas.core.computation.ops.MathCall,pandas.core.computation.ops.MathCall,,pandas,1,0.000003,0,0
pandas.core.computation.expr.<dictcomp>,pandas.core.computation.expr.<dictcomp>,,pandas,1,0.000003,0,0
pandas.core.reshape.merge._OrderedMerge,pandas.core.reshape.merge._OrderedMerge,,pandas,1,0.000003,0,0
pandas.core.reshape.merge._AsOfMerge,pandas.core.reshape.merge._AsOfMerge,,pandas,1,0.000005,0,0
pandas.io.parsers.python_parser.FixedWidthReader,pandas.io.parsers.python_parser.FixedWidthReader,,pandas,1,0.000003,0,0
pandas.io.parsers.python_parser.FixedWidthFieldParser,pandas.io.parsers.python_parser.FixedWidthFieldParser,,pandas,1,0.000003,0,0
pandas.io.excel._xlsxwriter.XlsxWriter,pandas.io.excel._xlsxwriter.XlsxWriter,,pandas,1,0.000004,0,0
pandas.io.json._json.SeriesWriter,pandas.io.json._json.SeriesWriter,,pandas,1,0.000003,0,0
pandas.io.json._json.FrameWriter,pandas.io.json._json.FrameWriter,,pandas,1,0.000003,0,0
pandas.io.json._json.JSONTableWriter,pandas.io.json._json.JSONTableWriter,,pandas,1,0.000004,0,0
pandas.io.json._json.SeriesParser,pandas.io.json._json.SeriesParser,,pandas,1,0.000003,0,0
pandas.io.json._json.FrameParser,pandas.io.json._json.FrameParser,,pandas,1,0.000004,0,0
pandas.io.parquet.BaseImpl,pandas.io.parquet.BaseImpl,,pandas,1,0.000003,0,0
pandas.io.parquet.PyArrowImpl,pandas.io.parquet.PyArrowImpl,,pandas,1,0.000003,0,0
pandas.core.computation.pytables.PyTablesScope,pandas.core.computation.pytables.PyTablesScope,,pandas,1,0.000004,0,0
pandas.core.computation.pytables.FilterBinOp,pandas.core.computation.pytables.FilterBinOp,,pandas,1,0.000004,0,0
pandas.core.computation.pytables.PyTablesExpr,pandas.core.computation.pytables.PyTablesExpr,,pandas,1,0.000004,0,0
pandas.io.pytables.GenericIndexCol,pandas.io.pytables.GenericIndexCol,,pandas,1,0.000003,0,0
pandas.io.pytables.<dictcomp>,pandas.io.pytables.<dictcomp>,,pandas,1,0.000004,0,0
pandas.io.pytables.BlockManagerFixed,pandas.io.pytables.BlockManagerFixed,,pandas,1,0.000005,0,0
pandas.io.pytables.WORMTable,pandas.io.pytables.WORMTable,,pandas,1,0.000003,0,0
pandas.io.pytables.AppendableTable,pandas.io.pytables.AppendableTable,,pandas,1,0.000004,0,0
pandas.io.pytables.AppendableMultiSeriesTable,pandas.io.pytables.AppendableMultiSeriesTable,,pandas,1,0.000003,0,0
pandas.io.pytables.Selection,pandas.io.pytables.Selection,,pandas,1,0.000004,0,0
pandas.io.stata.StataStrLWriter,pandas.io.stata.StataStrLWriter,,pandas,1,0.000004,0,0
pandas.io.stata.StataWriterUTF8,pandas.io.stata.StataWriterUTF8,,pandas,1,0.000004,0,0
pandas._testing.contexts.RNGContext,pandas._testing.contexts.RNGContext,,pandas,1,0.000003,0,0
pandas._testing.SubclassedSeries,pandas._testing.SubclassedSeries,,pandas,1,0.000004,0,0
pandas._testing.SubclassedDataFrame,pandas._testing.SubclassedDataFrame,,pandas,1,0.000004,0,0
pandas._version.<module>,pandas._version.<module>,,pandas,1,0.000004,0,0
Interpreter.Node.Add_Child,Interpreter.Node.Add_Child,,Interpreter,2,0.000004,0,0
dataclasses.is_dataclass,dataclasses.is_dataclass,,dataclasses,1,0.000003,0,0
pandas.core.indexes.numeric._validate_dtype,pandas.core.indexes.numeric._validate_dtype,,pandas,2,0.000004,0,0
numpy.core._asarray.<setcomp>,numpy.core._asarray.<setcomp>,,numpy,1,0.000004,0,0
pandas.core.internals.blocks.ObjectBlock.mgr_locs,pandas.core.internals.blocks.ObjectBlock.mgr_locs,,pandas,2,0.000003,0,0
pandas.core.internals.construction.mgr_to_mgr,pandas.core.internals.construction.mgr_to_mgr,,pandas,1,0.000004,0,0
pandas.io.formats.format.DataFrameFormatter._is_in_terminal,pandas.io.formats.format.DataFrameFormatter._is_in_terminal,,pandas,2,0.000003,0,0
pandas.io.formats.csvs.CSVFormatter.na_rep,pandas.io.formats.csvs.CSVFormatter.na_rep,,pandas,3,0.000004,0,0
pandas.io.formats.csvs.CSVFormatter.float_format,pandas.io.formats.csvs.CSVFormatter.float_format,,pandas,3,0.000003,0,0
pandas.io.formats.csvs.CSVFormatter.decimal,pandas.io.formats.csvs.CSVFormatter.decimal,,pandas,3,0.000003,0,0
pandas.core.indexes.range.RangeIndex.start,pandas.core.indexes.range.RangeIndex.start,,pandas,2,0.000003,0,0
pandas.core.indexes.range.RangeIndex.stop,pandas.core.indexes.range.RangeIndex.stop,,pandas,2,0.000003,0,0
pandas.core.indexes.base.RangeIndex.__array__,pandas.core.indexes.base.RangeIndex.__array__,,pandas,2,0.000004,0,0
IOArgs.__init__,IOArgs.__init__,,IOArgs,1,0.000005,0,0
pandas.io.common._maybe_memory_map,pandas.io.common._maybe_memory_map,,pandas,1,0.000004,0,0
codecs.IncrementalEncoder.__init__,codecs.IncrementalEncoder.__init__,,codecs,1,0.000004,0,0
pandas.core.common.apply_if_callable,pandas.core.common.apply_if_callable,,pandas,1,0.000003,0,0
pandas.core.generic._get_axis_number,pandas.core.generic._get_axis_number,,pandas,2,0.000004,0,0
pandas.core.generic.DataFrame.__setattr__,pandas.core.generic.DataFrame.__setattr__,,pandas,1,0.000004,0,0
pandas.core.internals.blocks.extend_blocks,pandas.core.internals.blocks.extend_blocks,,pandas,1,0.000004,0,0
pandas.core.internals.managers.BlockManager.blklocs,pandas.core.internals.managers.BlockManager.blklocs,,pandas,3,0.000005,0,0
pandas.core.internals.blocks.ObjectBlock.iget,pandas.core.internals.blocks.ObjectBlock.iget,,pandas,3,0.000004,0,0
tkinter.Event,tkinter.Event,,tkinter,1,0.000002,0,0
tkinter.IntVar,tkinter.IntVar,,tkinter,1,0.000003,0,0
tkinter.DoubleVar,tkinter.DoubleVar,,tkinter,1,0.000003,0,0
tkinter.CallWrapper,tkinter.CallWrapper,,tkinter,1,0.000003,0,0
tkinter.XView,tkinter.XView,,tkinter,1,0.000002,0,0
tkinter.Widget,tkinter.Widget,,tkinter,1,0.000002,0,0
tkinter.Toplevel,tkinter.Toplevel,,tkinter,1,0.000002,0,0
tkinter.Button,tkinter.Button,,tkinter,1,0.000003,0,0
tkinter.Frame,tkinter.Frame,,tkinter,1,0.000002,0,0
tkinter.Label,tkinter.Label,,tkinter,1,0.000002,0,0
tkinter.Menubutton,tkinter.Menubutton,,tkinter,1,0.000002,0,0
tkinter.Message,tkinter.Message,,tkinter,1,0.000002,0,0
tkinter._setit,tkinter._setit,,tkinter,1,0.000003,0,0
tkinter.OptionMenu,tkinter.OptionMenu,,tkinter,1,0.000003,0,0
tkinter.BitmapImage,tkinter.BitmapImage,,tkinter,1,0.000002,0,0
tkinter.LabelFrame,tkinter.LabelFrame,,tkinter,1,0.000002,0,0
numpy._globals.ModuleDeprecationWarning,numpy._globals.ModuleDeprecationWarning,,numpy,1,0.000002,0,0
numpy._globals.VisibleDeprecationWarning,numpy._globals.VisibleDeprecationWarning,,numpy,1,0.000002,0,0
numpy._distributor_init.<module>,numpy._distributor_init.<module>,,numpy,1,0.000002,0,0
json.decoder.JSONDecodeError,json.decoder.JSONDecodeError,,json,1,0.000003,0,0
pathlib._WindowsFlavour.__init__,pathlib._WindowsFlavour.__init__,,pathlib,1,0.000002,0,0
pathlib._PosixFlavour.__init__,pathlib._PosixFlavour.__init__,,pathlib,1,0.000001,0,0
pathlib._Accessor,pathlib._Accessor,,pathlib,1,0.000001,0,0
pathlib._Selector,pathlib._Selector,,pathlib,1,0.000002,0,0
pathlib._TerminatingSelector,pathlib._TerminatingSelector,,pathlib,1,0.000002,0,0
pathlib._PreciseSelector,pathlib._PreciseSelector,,pathlib,1,0.000002,0,0
pathlib._WildcardSelector,pathlib._WildcardSelector,,pathlib,1,0.000002,0,0
pathlib._RecursiveWildcardSelector,pathlib._RecursiveWildcardSelector,,pathlib,1,0.000002,0,0
pathlib.PurePosixPath,pathlib.PurePosixPath,,pathlib,1,0.000002,0,0
pathlib.PureWindowsPath,pathlib.PureWindowsPath,,pathlib,1,0.000002,0,0
pathlib.PosixPath,pathlib.PosixPath,,pathlib,1,0.000002,0,0
numpy.compat.py3k.contextlib_nullcontext,numpy.compat.py3k.contextlib_nullcontext,,numpy,1,0.000003,0,0
numpy.core.numerictypes._typedict,numpy.core.numerictypes._typedict,,numpy,1,0.000002,0,0
numpy.core._exceptions.UFuncTypeError,numpy.core._exceptions.UFuncTypeError,,numpy,1,0.000002,0,0
numpy.core._exceptions._UFuncCastingError,numpy.core._exceptions._UFuncCastingError,,numpy,1,0.000002,0,0
numpy.core._exceptions._UFuncInputCastingError,numpy.core._exceptions._UFuncInputCastingError,,numpy,1,0.000003,0,0
numpy.core._exceptions._UFuncOutputCastingError,numpy.core._exceptions._UFuncOutputCastingError,,numpy,1,0.000003,0,0
numpy.core._exceptions.TooHardError,numpy.core._exceptions.TooHardError,,numpy,1,0.000002,0,0
numpy.core._exceptions.AxisError,numpy.core._exceptions.AxisError,,numpy,1,0.000003,0,0
numpy.core._ufunc_config._unspecified,numpy.core._ufunc_config._unspecified,,numpy,1,0.000002,0,0
numpy.core.numeric.ComplexWarning,numpy.core.numeric.ComplexWarning,,numpy,1,0.000002,0,0
numpy.core.arrayprint.IntegerFormat,numpy.core.arrayprint.IntegerFormat,,numpy,1,0.000002,0,0
numpy.core.arrayprint.BoolFormat,numpy.core.arrayprint.BoolFormat,,numpy,1,0.000002,0,0
numpy.core.arrayprint._TimelikeFormat,numpy.core.arrayprint._TimelikeFormat,,numpy,1,0.000003,0,0
numpy.core.arrayprint.TimedeltaFormat,numpy.core.arrayprint.TimedeltaFormat,,numpy,1,0.000002,0,0
numpy.core.arrayprint.SubArrayFormat,numpy.core.arrayprint.SubArrayFormat,,numpy,1,0.000002,0,0
subprocess.SubprocessError,subprocess.SubprocessError,,subprocess,1,0.000002,0,0
subprocess.CompletedProcess,subprocess.CompletedProcess,,subprocess,1,0.000003,0,0
subprocess._cleanup,subprocess._cleanup,,subprocess,1,0.000002,0,0
contextlib.ExitStack.__enter__,contextlib.ExitStack.__enter__,,contextlib,1,0.000003,0,0
subprocess.Popen.__enter__,subprocess.Popen.__enter__,,subprocess,1,0.000001,0,0
ast.NodeTransformer,ast.NodeTransformer,,ast,1,0.000002,0,0
ast._ABC,ast._ABC,,ast,1,0.000002,0,0
ast.Num,ast.Num,,ast,1,0.000002,0,0
ast.Str,ast.Str,,ast,1,0.000002,0,0
ast.Bytes,ast.Bytes,,ast,1,0.000002,0,0
ast.NameConstant,ast.NameConstant,,ast,1,0.000002,0,0
ast.Ellipsis,ast.Ellipsis,,ast,1,0.000002,0,0
ctypes.py_object,ctypes.py_object,,ctypes,1,0.000003,0,0
ctypes.c_short,ctypes.c_short,,ctypes,1,0.000002,0,0
ctypes.c_ushort,ctypes.c_ushort,,ctypes,1,0.000002,0,0
ctypes.c_long,ctypes.c_long,,ctypes,1,0.000002,0,0
ctypes.c_ulong,ctypes.c_ulong,,ctypes,1,0.000001,0,0
ctypes.c_int,ctypes.c_int,,ctypes,1,0.000001,0,0
ctypes.c_uint,ctypes.c_uint,,ctypes,1,0.000001,0,0
ctypes.c_float,ctypes.c_float,,ctypes,1,0.000002,0,0
ctypes.c_double,ctypes.c_double,,ctypes,1,0.000001,0,0
ctypes.c_longdouble,ctypes.c_longdouble,,ctypes,1,0.000002,0,0
ctypes.c_ubyte,ctypes.c_ubyte,,ctypes,1,0.000002,0,0
ctypes.c_byte,ctypes.c_byte,,ctypes,1,0.000002,0,0
ctypes.c_char,ctypes.c_char,,ctypes,1,0.000002,0,0
ctypes.c_char_p,ctypes.c_char_p,,ctypes,1,0.000002,0,0
ctypes.c_void_p,ctypes.c_void_p,,ctypes,1,0.000002,0,0
ctypes.c_bool,ctypes.c_bool,,ctypes,1,0.000001,0,0
ctypes.c_wchar_p,ctypes.c_wchar_p,,ctypes,1,0.000002,0,0
ctypes.c_wchar,ctypes.c_wchar,,ctypes,1,0.000001,0,0
ctypes.PyDLL,ctypes.PyDLL,,ctypes,1,0.000002,0,0
ctypes.LibraryLoader,ctypes.LibraryLoader,,ctypes,1,0.000003,0,0
ctypes.LibraryLoader.__init__,ctypes.LibraryLoader.__init__,,ctypes,2,0.000003,0,0
ctypes._FuncPtr,ctypes._FuncPtr,,ctypes,1,0.000002,0,0
ctypes._endian._swapped_meta,ctypes._endian._swapped_meta,,ctypes,1,0.000002,0,0
ctypes._endian.BigEndianStructure,ctypes._endian.BigEndianStructure,,ctypes,1,0.000002,0,0
numpy.core._internal.c_void_p,numpy.core._internal.c_void_p,,numpy,1,0.000002,0,0
copyreg.constructor,copyreg.constructor,,copyreg,1,0.000001,0,0
numpy._pytesttester.PytestTester,numpy._pytesttester.PytestTester,,numpy,1,0.000003,0,0
numpy.lib.stride_tricks.DummyArray,numpy.lib.stride_tricks.DummyArray,,numpy,1,0.000002,0,0
numpy.linalg.linalg.LinAlgError,numpy.linalg.linalg.LinAlgError,,numpy,1,0.000002,0,0
numpy.lib.index_tricks.nd_grid,numpy.lib.index_tricks.nd_grid,,numpy,1,0.000003,0,0
numpy.lib.index_tricks.MGridClass,numpy.lib.index_tricks.MGridClass,,numpy,1,0.000003,0,0
numpy.lib.index_tricks.OGridClass,numpy.lib.index_tricks.OGridClass,,numpy,1,0.000002,0,0
numpy.lib.index_tricks.RClass,numpy.lib.index_tricks.RClass,,numpy,1,0.000002,0,0
numpy.lib.index_tricks.CClass,numpy.lib.index_tricks.CClass,,numpy,1,0.000002,0,0
numpy.lib.index_tricks.ndenumerate,numpy.lib.index_tricks.ndenumerate,,numpy,1,0.000003,0,0
numpy.lib.index_tricks.IndexExpression,numpy.lib.index_tricks.IndexExpression,,numpy,1,0.000002,0,0
numpy.lib.index_tricks.IndexExpression.__init__,numpy.lib.index_tricks.IndexExpression.__init__,,numpy,2,0.000003,0,0
numpy.lib.polynomial.RankWarning,numpy.lib.polynomial.RankWarning,,numpy,1,0.000002,0,0
numpy.lib.utils._Deprecate,numpy.lib.utils._Deprecate,,numpy,1,0.000003,0,0
numpy.lib._datasource._FileOpeners.__init__,numpy.lib._datasource._FileOpeners.__init__,,numpy,1,0.000003,0,0
numpy.lib._iotools.ConverterError,numpy.lib._iotools.ConverterError,,numpy,1,0.000002,0,0
numpy.lib._iotools.ConverterLockError,numpy.lib._iotools.ConverterLockError,,numpy,1,0.000002,0,0
numpy.lib._iotools.ConversionWarning,numpy.lib._iotools.ConversionWarning,,numpy,1,0.000002,0,0
numpy.lib.npyio.BagObj,numpy.lib.npyio.BagObj,,numpy,1,0.000003,0,0
numpy.polynomial.polyutils.RankWarning,numpy.polynomial.polyutils.RankWarning,,numpy,1,0.000002,0,0
random.SystemRandom.seed,random.SystemRandom.seed,,random,1,0.000001,0,0
contextlib.errstate._recreate_cm,contextlib.errstate._recreate_cm,,contextlib,1,0.000001,0,0
numpy.ctypeslib._ndptr,numpy.ctypeslib._ndptr,,numpy,1,0.000003,0,0
numpy.ma.core.MaskedArrayFutureWarning,numpy.ma.core.MaskedArrayFutureWarning,,numpy,1,0.000002,0,0
numpy.ma.core.MAError,numpy.ma.core.MAError,,numpy,1,0.000002,0,0
numpy.ma.core.MaskError,numpy.ma.core.MaskError,,numpy,1,0.000002,0,0
numpy.ma.core._DomainCheckInterval,numpy.ma.core._DomainCheckInterval,,numpy,1,0.000002,0,0
numpy.ma.core._DomainTan,numpy.ma.core._DomainTan,,numpy,1,0.000002,0,0
numpy.ma.core._DomainSafeDivide,numpy.ma.core._DomainSafeDivide,,numpy,1,0.000002,0,0
numpy.ma.core._DomainGreater,numpy.ma.core._DomainGreater,,numpy,1,0.000002,0,0
numpy.ma.core._DomainGreaterEqual,numpy.ma.core._DomainGreaterEqual,,numpy,1,0.000002,0,0
numpy.ma.core._MaskedUFunc,numpy.ma.core._MaskedUFunc,,numpy,1,0.000002,0,0
numpy.ma.core._MaskedUnaryOperation,numpy.ma.core._MaskedUnaryOperation,,numpy,1,0.000003,0,0
numpy.ma.core._DomainedBinaryOperation,numpy.ma.core._DomainedBinaryOperation,,numpy,1,0.000003,0,0
numpy.ma.core._DomainGreaterEqual.__init__,numpy.ma.core._DomainGreaterEqual.__init__,,numpy,2,0.000002,0,0
numpy.ma.core._DomainTan.__init__,numpy.ma.core._DomainTan.__init__,,numpy,1,0.000001,0,0
numpy.ma.core._MaskedPrintOption.__init__,numpy.ma.core._MaskedPrintOption.__init__,,numpy,1,0.000002,0,0
numpy.ma.core.MaskedArray.shape,numpy.ma.core.MaskedArray.shape,,numpy,1,0.000002,0,0
numpy.ma.core.MaskedConstant.shape,numpy.ma.core.MaskedConstant.shape,,numpy,1,0.000001,0,0
numpy.ma.core.MaskedConstant.dtype,numpy.ma.core.MaskedConstant.dtype,,numpy,1,0.000001,0,0
numpy.ma.extras._fromnxfunction_single,numpy.ma.extras._fromnxfunction_single,,numpy,1,0.000002,0,0
numpy.ma.extras._fromnxfunction_seq,numpy.ma.extras._fromnxfunction_seq,,numpy,1,0.000002,0,0
numpy.ma.extras._fromnxfunction_args,numpy.ma.extras._fromnxfunction_args,,numpy,1,0.000002,0,0
numpy.ma.extras._fromnxfunction_allargs,numpy.ma.extras._fromnxfunction_allargs,,numpy,1,0.000002,0,0
numpy.ma.extras.mr_class,numpy.ma.extras.mr_class,,numpy,1,0.000002,0,0
posixpath.normcase,posixpath.normcase,,posixpath,1,0.000001,0,0
logging.LogRecord,logging.LogRecord,,logging,1,0.000003,0,0
logging.PercentStyle.__init__,logging.PercentStyle.__init__,,logging,1,0.000002,0,0
logging.Filter,logging.Filter,,logging,1,0.000002,0,0
_weakrefset.WeakSet.add,_weakrefset.WeakSet.add,,_weakrefset,1,0.000002,0,0
logging.PlaceHolder,logging.PlaceHolder,,logging,1,0.000002,0,0
logging.RootLogger,logging.RootLogger,,logging,1,0.000002,0,0
logging.NullHandler,logging.NullHandler,,logging,1,0.000003,0,0
pprint._safe_key,pprint._safe_key,,pprint,1,0.000003,0,0
typing._Final,typing._Final,,typing,1,0.000003,0,0
typing._Immutable,typing._Immutable,,typing,1,0.000002,0,0
typing._TypingEmpty,typing._TypingEmpty,,typing,1,0.000002,0,0
typing._TypingEllipsis,typing._TypingEllipsis,,typing,1,0.000002,0,0
typing._ProtocolMeta,typing._ProtocolMeta,,typing,1,0.000002,0,0
typing.NamedTupleMeta,typing.NamedTupleMeta,,typing,1,0.000002,0,0
typing.NamedTuple,typing.NamedTuple,,typing,1,0.000003,0,0
typing._TypedDictMeta,typing._TypedDictMeta,,typing,1,0.000003,0,0
