time+,virt,%cpu,total-runtime
1169.79,1.56,12.5,
1170.12,1.56,12.5,
1170.46,1.56,12.5,
1170.79,1.56,12.5,
1171.13,1.56,12.5,
1171.46,1.56,12.5,
1171.8,1.56,12.5,
1172.13,1.56,12.5,
1172.47,1.56,12.5,
1172.8,1.56,12.5,
1173.14,1.56,13.8,
1173.47,1.56,12.5,
1173.81,1.56,12.5,
1174.14,1.56,12.5,
1174.48,1.56,12.5,
1174.82,1.56,12.5,
1175.15,1.56,12.5,
1175.49,1.56,12.5,
1175.83,1.56,13.8,
1176.16,1.56,12.5,
1176.49,1.56,12.5,
1176.83,1.56,12.5,
1177.17,1.56,13.8,
1177.5,1.56,12.5,
1177.83,1.56,12.5,
1178.17,1.56,12.5,
1178.5,1.56,12.5,
1178.84,1.56,12.5,
1179.17,1.56,12.5,
1179.51,1.56,12.5,
1179.84,1.56,12.5,
1180.18,1.56,12.5,
1180.51,1.56,12.5,
1180.85,1.56,12.5,
1181.18,1.56,12.5,
1181.52,1.56,12.5,
1181.85,1.56,12.5,
1182.19,1.56,12.5,
1182.52,1.56,12.5,
1182.86,1.56,12.5,
1183.19,1.56,12.5,
1183.53,1.56,12.5,
1183.86,1.56,11.4,
1184.2,1.56,12.5,
1184.54,1.56,12.5,
1184.87,1.56,12.5,
1185.21,1.56,12.5,
1185.54,1.56,11.4,
1185.88,1.56,12.5,
1186.21,1.56,12.5,
1186.55,1.56,12.5,
1186.88,1.56,12.5,
1187.21,1.56,12.5,
1187.55,1.56,12.5,
1187.89,1.56,12.5,
1188.22,1.56,12.5,
1188.55,1.56,12.5,
1188.89,1.56,12.5,
1189.23,1.56,12.5,
1189.56,1.56,11.4,
1189.9,1.56,12.5,
1190.23,1.56,11.4,
1190.57,1.56,12.5,
1190.9,1.56,12.5,
1191.24,1.56,12.5,
1191.57,1.56,12.5,
1191.91,1.56,12.5,
1192.24,1.56,12.5,
1192.58,1.56,12.5,
1192.91,1.56,11.4,
1193.25,1.56,12.5,
1193.58,1.56,12.5,
1193.92,1.56,13.8,
1194.25,1.56,12.5,
1194.59,1.56,12.5,
1194.92,1.56,12.5,
1195.25,1.56,12.5,
1195.59,1.56,12.5,
1195.93,1.56,12.5,
1196.26,1.56,12.5,
1196.59,1.56,12.5,
1196.93,1.56,12.5,
1197.27,1.56,13.8,
1197.6,1.56,12.5,
1197.93,1.56,12.5,
1198.27,1.56,12.5,
1198.6,1.56,12.5,
1198.94,1.56,12.5,
1199.27,1.56,12.5,
1199.61,1.56,12.5,
1199.95,1.56,12.5,
1200.28,1.56,12.5,
1200.62,1.56,12.5,
1200.95,1.56,12.5,
1201.28,1.56,12.5,
1201.62,1.56,12.5,
1201.96,1.56,12.5,
1202.29,1.56,12.5,
1202.62,1.56,12.5,
1202.96,1.56,12.5,
1203.3,1.56,12.5,
1203.63,1.56,11.4,
1203.96,1.56,12.5,
1204.3,1.56,12.5,
1204.64,1.56,12.5,
1204.98,1.56,12.5,
1205.31,1.56,12.5,
1205.64,1.56,12.5,
1205.98,1.56,12.5,
1206.32,1.56,13.8,
1206.65,1.56,12.5,
1206.98,1.56,12.5,
1207.32,1.56,12.5,
1207.65,1.56,12.5,
1207.99,1.56,12.5,
1208.32,1.56,12.5,
1208.66,1.56,12.5,
1208.99,1.56,12.5,
1209.33,1.56,12.5,
1209.67,1.56,12.5,
1210.0,1.56,12.5,
1210.34,1.56,12.5,
1210.67,1.56,12.5,
1211.01,1.56,12.5,
1211.34,1.56,12.5,
1211.68,1.56,12.5,
1212.01,1.56,12.5,
1212.34,1.56,12.5,
1212.68,1.56,12.5,
1213.02,1.56,12.5,
1213.35,1.56,11.4,
1213.68,1.56,12.5,
1214.02,1.56,12.5,
1214.36,1.56,13.8,
1214.7,1.56,12.5,
1215.03,1.56,12.5,
1215.37,1.56,12.5,
1215.7,1.56,12.5,
1216.04,1.56,12.5,
1216.37,1.56,12.5,
1216.71,1.56,12.5,
1217.05,1.56,12.5,
1217.38,1.56,12.5,
1217.72,1.56,12.5,
1218.05,1.56,12.5,
1218.39,1.56,12.5,
1218.72,1.56,12.5,
1219.06,1.56,12.5,
1219.4,1.56,12.5,
1219.73,1.56,12.5,
1220.06,1.56,12.5,
1220.4,1.56,12.5,
1220.74,1.56,12.5,
1221.07,1.56,12.5,
1221.41,1.56,12.5,
1221.74,1.56,12.5,
1222.08,1.56,12.5,
1222.41,1.56,12.5,
1222.75,1.56,12.5,
1223.08,1.56,12.5,
1223.42,1.56,12.5,
1223.76,1.56,12.5,
1224.09,1.56,12.5,
1224.43,1.56,12.5,
1224.76,1.56,12.5,
1225.1,1.56,12.5,
1225.43,1.56,12.5,
1225.77,1.56,12.5,
1226.1,1.56,12.5,
1226.44,1.56,11.4,
1226.78,1.56,12.5,
1227.11,1.56,12.5,
1227.45,1.56,13.8,
1227.78,1.56,12.5,
1228.12,1.56,12.5,
1228.45,1.56,12.5,
1228.79,1.56,12.5,
1229.12,1.56,12.5,
1229.46,1.56,12.5,
1229.8,1.56,12.5,
1230.14,1.56,12.5,
1230.47,1.56,12.5,
1230.81,1.56,12.5,
1231.14,1.56,12.5,
1231.48,1.56,12.5,
1231.81,1.56,12.5,
1232.15,1.56,12.5,
1232.48,1.56,12.5,
1232.82,1.56,12.5,
1233.16,1.56,12.5,
1233.49,1.56,12.5,
1233.82,1.56,12.5,
1234.16,1.56,12.5,
1234.5,1.56,12.5,
1234.83,1.56,12.5,
1235.17,1.56,12.5,
1235.5,1.56,12.5,
1235.84,1.56,12.5,
1236.18,1.56,12.5,
1236.51,1.56,12.5,
1236.84,1.56,12.5,
1237.18,1.56,12.5,
1237.52,1.56,12.5,
1237.85,1.56,12.5,
1238.19,1.56,12.5,
1238.52,1.56,12.5,
1238.86,1.56,12.5,
1239.2,1.56,12.5,
1239.54,1.56,13.8,
1239.87,1.56,12.5,
1240.2,1.56,12.5,
1240.54,1.56,12.5,
1240.88,1.56,12.5,
1241.21,1.56,12.5,
1241.55,1.56,12.5,
1241.88,1.56,12.5,
1242.22,1.56,12.5,
1242.56,1.56,13.8,
1242.89,1.56,12.5,
1243.22,1.56,12.5,
1243.56,1.56,12.5,
1243.9,1.56,12.5,
1244.24,1.56,12.5,
1244.57,1.56,12.5,
1244.91,1.56,12.5,
1245.24,1.56,12.5,
1245.58,1.56,12.5,
1245.91,1.56,12.5,
1246.25,1.56,12.5,
1246.58,1.56,12.5,
1246.92,1.56,12.5,
1247.26,1.56,12.5,
1247.59,1.56,12.5,
1247.93,1.56,12.5,
1248.26,1.56,12.5,
1248.6,1.56,12.5,
1248.93,1.56,12.5,
1249.27,1.56,12.5,
1249.61,1.56,12.5,
1249.94,1.56,12.5,
1250.28,1.56,12.5,
1250.62,1.56,12.5,
1250.95,1.56,12.5,
1251.29,1.56,12.5,
1251.63,1.56,12.5,
1251.96,1.56,12.5,
1252.3,1.56,12.5,
1252.63,1.56,12.5,
1252.97,1.56,12.5,
1253.31,1.56,12.5,
1253.64,1.56,12.5,
1253.97,1.56,12.5,
1254.31,1.56,12.5,
1254.65,1.56,12.5,
1254.98,1.56,12.5,
1255.32,1.56,12.5,
1255.65,1.56,12.5,
1255.99,1.56,12.5,
1256.32,1.56,12.5,
1256.66,1.56,12.5,
1256.99,1.56,12.5,
1257.33,1.56,12.5,
1257.67,1.56,13.8,
1258.0,1.56,12.5,
1258.33,1.56,12.5,
1258.67,1.56,12.5,
1259.01,1.56,12.5,
1259.34,1.56,12.5,
1259.68,1.56,12.5,
1260.02,1.56,12.5,
1260.35,1.56,12.5,
1260.69,1.56,12.5,
1261.03,1.56,12.5,
1261.36,1.56,12.5,
1261.69,1.56,12.5,
1262.03,1.56,12.5,
1262.37,1.56,12.5,
1262.7,1.56,12.5,
1263.04,1.56,12.5,
1263.37,1.56,12.5,
1263.71,1.56,11.4,
1264.04,1.56,12.5,
1264.38,1.56,12.5,
1264.71,1.56,12.5,
1265.05,1.56,12.5,
1265.39,1.56,12.5,
1265.72,1.56,12.5,
1266.06,1.56,11.4,
1266.39,1.56,12.5,
1266.73,1.56,12.5,
1267.07,1.56,12.5,
1267.4,1.56,12.5,
1267.73,1.56,12.5,
1268.07,1.56,12.5,
1268.41,1.56,12.5,
1268.74,1.56,12.5,
1269.07,1.56,12.5,
1269.41,1.56,12.5,
1269.75,1.56,12.5,
1270.09,1.56,12.5,
1270.42,1.56,12.5,
1270.76,1.56,12.5,
1271.09,1.56,12.5,
1271.43,1.56,12.5,
1271.77,1.56,12.5,
1272.1,1.56,12.5,
1272.44,1.56,13.8,
1272.77,1.56,12.5,
1273.11,1.56,12.5,
1273.44,1.56,12.5,
1273.78,1.56,12.5,
1274.11,1.56,12.5,
1274.45,1.56,12.5,
1274.79,1.56,12.5,
1275.13,1.56,13.8,
1275.46,1.56,12.5,
1275.79,1.56,12.5,
1276.13,1.56,12.5,
1276.47,1.56,12.5,
1276.8,1.56,12.5,
1277.13,1.56,12.5,
1277.47,1.56,12.5,
1277.81,1.56,12.5,
1278.14,1.56,12.5,
1278.48,1.56,12.5,
1278.81,1.56,12.5,
1279.15,1.56,12.5,
1279.48,1.56,12.5,
1279.82,1.56,11.4,
1280.15,1.56,12.5,
1280.49,1.56,11.4,
1280.82,1.56,12.5,
1281.16,1.56,11.4,
1281.49,1.562,12.5,
1281.83,1.562,12.5,
1282.17,1.562,13.8,
1282.5,1.562,12.5,
1282.84,1.562,13.8,
1283.17,1.562,12.5,
1283.51,1.562,12.5,
1283.84,1.562,12.5,
1284.18,1.562,12.5,
1284.51,1.562,12.5,
1284.85,1.562,12.5,
1285.18,1.562,12.5,
1285.52,1.562,12.5,
1285.85,1.562,12.5,
1286.19,1.562,12.5,
1286.53,1.562,12.5,
1286.86,1.562,12.5,
1287.19,1.564,12.5,
1287.53,1.565,12.5,
1287.86,1.565,12.5,
1288.2,1.565,12.5,
1288.53,1.565,12.5,
1288.87,1.565,12.5,
1289.2,1.565,12.5,
1289.54,1.565,12.5,
1289.88,1.565,12.5,
1290.21,1.565,12.5,
1290.55,1.565,12.5,
1290.88,1.565,12.5,
1291.22,1.565,12.5,
1291.56,1.565,12.5,
1291.89,1.565,12.5,
1292.22,1.565,12.5,
1292.56,1.565,12.5,
1292.9,1.565,12.5,
1293.23,1.565,12.5,
1293.57,1.565,12.5,
1293.9,1.565,11.4,
1294.24,1.565,12.5,
1294.57,1.565,12.5,
1294.92,1.565,12.5,
1295.25,1.565,12.5,
1295.58,1.565,12.5,
1295.92,1.565,12.5,
1296.26,1.565,12.5,
1296.59,1.565,12.5,
1296.93,1.565,12.5,
1297.26,1.565,11.4,
1297.6,1.565,12.5,
1297.93,1.565,12.5,
1298.27,1.565,12.5,
1298.6,1.565,12.5,
1298.94,1.565,12.5,
1299.28,1.565,12.5,
1299.61,1.565,12.5,
1299.94,1.565,12.5,
1300.28,1.565,12.5,
1300.62,1.565,12.5,
1300.95,1.565,11.4,
1301.29,1.565,12.5,
1301.62,1.565,12.5,
1301.96,1.565,12.5,
1302.29,1.572,12.5,
1302.63,1.575,12.5,
1302.96,1.575,12.5,
1303.3,1.575,12.5,
1303.64,1.575,12.5,
1303.98,1.575,12.5,
1304.31,1.575,12.5,
1304.65,1.575,13.8,
1304.99,1.575,12.5,
1305.32,1.575,12.5,
1305.66,1.575,12.5,
1305.99,1.575,12.5,
1306.33,1.575,12.5,
1306.66,1.575,12.5,
1307.0,1.575,12.5,
1307.33,1.575,12.5,
1307.67,1.575,11.4,
1308.01,1.575,12.5,
1308.34,1.575,12.5,
1308.68,1.575,13.8,
1309.01,1.575,12.5,
1309.35,1.575,12.5,
1309.69,1.575,12.5,
1310.02,1.575,12.5,
1310.36,1.575,12.5,
1310.69,1.575,12.5,
1311.03,1.575,12.5,
1311.37,1.575,12.5,
1311.7,1.575,12.5,
1312.03,1.575,12.5,
1312.37,1.575,12.5,
1312.71,1.575,12.5,
1313.04,1.575,12.5,
1313.38,1.575,12.5,
1313.71,1.575,12.5,
1314.05,1.575,12.5,
1314.38,1.575,12.5,
1314.72,1.575,12.5,
1315.05,1.575,12.5,
1315.39,1.575,11.4,
1315.73,1.575,12.5,
1316.06,1.575,12.5,
1316.4,1.575,13.8,
1316.73,1.575,12.5,
1317.07,1.575,12.5,
1317.4,1.575,12.5,
1317.74,1.575,12.5,
1318.07,1.575,12.5,
1318.41,1.575,12.5,
1318.75,1.575,13.8,
1319.08,1.575,12.5,
1319.41,1.575,12.5,
1319.76,1.575,12.5,
1320.09,1.575,12.5,
1320.43,1.575,12.5,
1320.76,1.575,12.5,
1321.1,1.575,12.5,
1321.43,1.575,12.5,
1321.77,1.575,12.5,
1322.11,1.575,12.5,
1322.44,1.575,12.5,
1322.78,1.575,12.5,
1323.11,1.575,12.5,
1323.45,1.575,12.5,
1323.78,1.575,12.5,
1324.12,1.575,12.5,
1324.45,1.575,12.5,
1324.79,1.575,12.5,
1325.13,1.575,12.5,
1325.46,1.575,12.5,
1325.8,1.575,12.5,
1326.13,1.575,12.5,
1326.47,1.575,12.5,
1326.8,1.575,12.5,
1327.14,1.575,12.5,
1327.47,1.575,12.5,
1327.81,1.575,12.5,
1328.15,1.575,12.5,
1328.48,1.575,12.5,
1328.81,1.575,12.5,
1329.15,1.575,12.5,
1329.48,1.575,12.5,
1329.82,1.575,12.5,
1330.16,1.575,12.5,
1330.5,1.575,12.5,
1330.83,1.575,12.5,
1331.17,1.575,12.5,
1331.5,1.575,12.5,
1331.84,1.575,12.5,
1332.17,1.575,12.5,
1332.51,1.575,13.8,
1332.84,1.575,12.5,
1333.18,1.575,12.5,
1333.51,1.575,12.5,
1333.84,1.575,12.5,
1334.18,1.575,12.5,
1334.52,1.575,12.5,
1334.85,1.575,12.5,
1335.18,1.575,12.5,
1335.52,1.575,12.5,
1335.85,1.575,12.5,
1336.19,1.575,12.5,
1336.52,1.575,12.5,
1336.86,1.575,12.5,
1337.19,1.575,12.5,
1337.53,1.575,12.5,
1337.86,1.575,12.5,
1338.2,1.575,12.5,
1338.53,1.575,12.5,
1338.87,1.575,12.5,
1339.2,1.575,12.5,
1339.54,1.575,12.5,
1339.87,1.575,12.5,
1340.2,1.575,12.5,
1340.54,1.575,12.5,
1340.88,1.575,12.5,
1341.21,1.575,12.5,
1341.54,1.575,12.5,
1341.88,1.575,12.5,
1342.22,1.575,12.5,
1342.55,1.575,12.5,
1342.88,1.575,12.5,
1343.22,1.575,12.5,
1343.55,1.575,12.5,
1343.89,1.575,11.4,
1344.22,1.575,12.5,
1344.56,1.575,12.5,
1344.89,1.575,12.5,
1345.23,1.575,12.5,
1345.56,1.575,12.5,
1345.9,1.575,12.5,
1346.23,1.575,12.5,
1346.57,1.575,13.8,
1346.9,1.575,12.5,
1347.24,1.575,12.5,
1347.57,1.575,12.5,
1347.9,1.575,12.5,
1348.24,1.575,12.5,
1348.58,1.575,13.8,
1348.91,1.575,12.5,
1349.24,1.575,12.5,
1349.58,1.575,12.5,
1349.92,1.575,12.5,
1350.26,1.575,13.8,
1350.59,1.575,12.5,
1350.92,1.575,12.5,
1351.26,1.575,12.5,
1351.59,1.575,12.5,
1351.93,1.575,12.5,
1352.26,1.575,12.5,
1352.6,1.575,12.5,
1352.93,1.575,12.5,
1353.27,1.575,12.5,
1353.6,1.575,12.5,
1353.94,1.575,12.5,
1354.27,1.575,12.5,
1354.61,1.575,12.5,
1354.95,1.575,12.5,
1355.29,1.575,12.5,
1355.62,1.575,12.5,
1355.96,1.575,12.5,
1356.29,1.575,12.5,
1356.63,1.575,12.5,
1356.96,1.575,12.5,
1357.3,1.575,12.5,
1357.64,1.575,12.5,
1357.97,1.575,12.5,
1358.31,1.575,13.8,
1358.64,1.575,12.5,
1358.98,1.575,12.5,
1359.31,1.575,12.5,
1359.65,1.575,11.4,
1359.99,1.575,12.5,
1360.32,1.575,12.5,
1360.66,1.575,12.5,
1361.0,1.575,12.5,
1361.33,1.575,12.5,
1361.66,1.575,12.5,
1362.0,1.575,12.5,
1362.34,1.575,12.5,
1362.67,1.575,12.5,
1363.01,1.575,12.5,
1363.34,1.575,12.5,
1363.68,1.575,12.5,
1364.02,1.575,12.5,
1364.35,1.575,12.5,
1364.69,1.575,12.5,
1365.03,1.575,12.5,
1365.36,1.575,12.5,
1365.7,1.575,12.5,
1366.03,1.575,12.5,
1366.36,1.575,12.5,
1366.7,1.575,12.5,
1367.04,1.575,12.5,
1367.37,1.575,12.5,
1367.7,1.575,12.5,
1368.04,1.575,12.5,
1368.38,1.575,12.5,
1368.71,1.575,12.5,
1369.04,1.575,12.5,
1369.38,1.575,12.5,
1369.72,1.575,12.5,
1370.05,1.575,12.5,
1370.39,1.575,12.5,
1370.72,1.575,12.5,
1371.06,1.575,12.5,
1371.4,1.575,12.5,
1371.73,1.575,12.5,
1372.06,1.575,12.5,
1372.4,1.575,12.5,
1372.74,1.575,12.5,
1373.07,1.575,12.5,
1373.41,1.575,12.5,
1373.74,1.575,12.5,
1374.08,1.575,11.4,
1374.41,1.575,12.5,
1374.75,1.575,12.5,
1375.08,1.575,12.5,
1375.42,1.575,12.5,
1375.75,1.575,12.5,
1376.09,1.575,12.5,
1376.42,1.575,12.5,
1376.76,1.575,12.5,
1377.09,1.575,12.5,
1377.43,1.575,12.5,
1377.77,1.575,12.5,
1378.1,1.575,12.5,
1378.44,1.575,13.8,
1378.77,1.575,12.5,
1379.11,1.575,12.5,
1379.44,1.575,12.5,
1379.78,1.575,12.5,
1380.11,1.575,12.5,
1380.45,1.575,12.5,
1380.78,1.575,12.5,
1381.12,1.575,12.5,
1381.46,1.575,12.5,
1381.79,1.575,12.5,
1382.13,1.575,12.5,
1382.47,1.575,12.5,
1382.8,1.575,12.5,
1383.14,1.575,12.5,
1383.47,1.575,12.5,
1383.81,1.575,12.5,
1384.14,1.575,12.5,
1384.48,1.575,12.5,
1384.81,1.575,12.5,
1385.15,1.575,12.5,
1385.48,1.575,12.5,
1385.82,1.575,12.5,
1386.15,1.575,12.5,
1386.49,1.575,12.5,
1386.83,1.575,12.5,
1387.17,1.575,13.8,
1387.5,1.575,12.5,
1387.83,1.575,12.5,
1388.17,1.575,12.5,
1388.5,1.575,12.5,
1388.84,1.575,12.5,
1389.17,1.575,12.5,
1389.51,1.575,12.5,
1389.85,1.575,12.5,
1390.18,1.575,12.5,
1390.51,1.575,11.4,
1390.85,1.575,12.5,
1391.19,1.575,12.5,
1391.52,1.575,12.5,
1391.85,1.575,12.5,
1392.19,1.575,12.5,
1392.52,1.575,12.5,
1392.86,1.575,12.5,
1393.19,1.575,12.5,
1393.53,1.575,12.5,
1393.86,1.575,12.5,
1394.2,1.575,12.5,
1394.53,1.575,12.5,
1394.87,1.575,12.5,
1395.2,1.575,12.5,
1395.54,1.575,12.5,
1395.87,1.575,12.5,
1396.21,1.575,11.4,
1396.54,1.575,12.5,
1396.87,1.575,12.5,
1397.21,1.575,12.5,
1397.55,1.575,12.5,
1397.88,1.575,12.5,
1398.21,1.575,12.5,
1398.55,1.575,12.5,
1398.89,1.575,12.5,
1399.22,1.575,12.5,
1399.56,1.575,13.8,
1399.89,1.575,12.5,
1400.23,1.575,12.5,
1400.56,1.575,12.5,
1400.89,1.575,12.5,
1401.23,1.575,12.5,
1401.57,1.575,13.8,
1401.9,1.575,12.5,
1402.23,1.575,12.5,
1402.57,1.575,12.5,
1402.91,1.575,12.5,
1403.24,1.575,12.5,
1403.57,1.575,12.5,
1403.91,1.575,12.5,
1404.25,1.575,13.8,
1404.58,1.575,12.5,
1404.91,1.575,12.5,
1405.25,1.575,12.5,
1405.59,1.575,13.8,
1405.92,1.575,12.5,
1406.25,1.575,12.5,
1406.59,1.575,12.5,
1406.92,1.575,12.5,
1407.26,1.575,12.5,
1407.59,1.575,12.5,
1407.93,1.575,12.5,
1408.26,1.575,12.5,
1408.6,1.575,12.5,
1408.93,1.575,12.5,
1409.27,1.575,12.5,
1409.6,1.575,12.5,
1409.94,1.575,12.5,
1410.27,1.575,12.5,
1410.61,1.575,12.5,
1410.94,1.575,12.5,
1411.28,1.575,12.5,
1411.62,1.575,12.5,
1411.95,1.575,12.5,
1412.29,1.575,12.5,
1412.62,1.575,12.5,
1412.96,1.575,12.5,
1413.29,1.575,12.5,
1413.63,1.575,12.5,
1413.96,1.575,12.5,
1414.3,1.575,13.8,
1414.63,1.575,12.5,
1414.97,1.575,12.5,
1415.3,1.575,12.5,
1415.63,1.575,12.5,
1415.97,1.575,12.5,
1416.3,1.575,12.5,
1416.64,1.575,12.5,
1416.97,1.575,12.5,
1417.31,1.575,12.5,
1417.64,1.575,12.5,
1417.98,1.575,12.5,
1418.31,1.575,12.5,
1418.65,1.575,12.5,
1418.98,1.575,12.5,
1419.32,1.575,12.5,
1419.65,1.575,12.5,
1419.99,1.575,12.5,
1420.32,1.575,12.5,
1420.65,1.575,12.5,
1420.99,1.575,12.5,
1421.33,1.575,12.5,
1421.67,1.575,11.4,
1422.0,1.575,12.5,
1422.33,1.575,12.5,
1422.67,1.575,12.5,
1423.01,1.575,11.4,
1423.34,1.575,12.5,
1423.67,1.575,12.5,
1424.01,1.575,12.5,
1424.35,1.575,12.5,
1424.68,1.575,12.5,
1425.01,1.575,12.5,
1425.35,1.575,12.5,
1425.69,1.575,12.5,
1426.02,1.575,12.5,
1426.35,1.575,12.5,
1426.69,1.575,12.5,
1427.03,1.575,12.5,
1427.37,1.575,12.5,
1427.7,1.575,12.5,
1428.03,1.575,11.4,
1428.37,1.575,12.5,
1428.71,1.575,12.5,
1429.04,1.575,12.5,
1429.37,1.575,12.5,
1429.71,1.575,12.5,
1430.05,1.575,12.5,
1430.38,1.575,12.5,
1430.72,1.575,12.5,
1431.05,1.575,12.5,
1431.38,1.575,12.5,
1431.72,1.575,12.5,
1432.05,1.575,12.5,
1432.39,1.575,12.5,
1432.72,1.575,12.5,
1433.06,1.575,12.5,
1433.39,1.575,12.5,
1433.73,1.575,13.8,
1434.06,1.575,12.5,
1434.4,1.575,12.5,
1434.73,1.575,12.5,
1435.06,1.575,12.5,
1435.4,1.575,12.5,
1435.73,1.575,11.4,
1436.07,1.575,12.5,
1436.4,1.575,12.5,
1436.74,1.575,12.5,
1437.07,1.575,12.5,
1437.41,1.575,12.5,
1437.74,1.575,12.5,
1438.08,1.575,12.5,
1438.41,1.575,12.5,
1438.75,1.575,12.5,
1439.08,1.575,12.5,
1439.42,1.575,12.5,
1439.75,1.575,12.5,
1440.08,1.575,12.5,
1440.42,1.575,12.5,
1440.76,1.575,12.5,
1441.09,1.575,12.5,
1441.43,1.575,12.5,
1441.76,1.575,12.5,
1442.1,1.575,12.5,
1442.44,1.575,12.5,
1442.77,1.575,12.5,
1443.1,1.575,12.5,
1443.44,1.575,12.5,
1443.78,1.575,13.8,
1444.11,1.575,12.5,
1444.44,1.575,12.5,
1444.78,1.575,12.5,
1445.12,1.575,12.5,
1445.45,1.575,12.5,
1445.78,1.575,12.5,
1446.12,1.575,12.5,
1446.46,1.575,12.5,
1446.8,1.575,12.5,
1447.13,1.575,12.5,
1447.46,1.575,12.5,
1447.8,1.575,12.5,
1448.14,1.575,13.8,
1448.47,1.575,12.5,
1448.8,1.575,12.5,
1449.14,1.575,12.5,
1449.48,1.575,12.5,
1449.81,1.575,12.5,
1450.14,1.575,12.5,
1450.48,1.575,12.5,
1450.82,1.575,12.5,
1451.15,1.575,12.5,
1451.48,1.575,12.5,
1451.82,1.575,12.5,
1452.15,1.575,12.5,
1452.49,1.575,12.5,
1452.82,1.575,12.5,
1453.16,1.575,12.5,
1453.49,1.575,12.5,
1453.83,1.575,13.8,
1454.16,1.575,12.5,
1454.5,1.575,12.5,
1454.83,1.575,12.5,
1455.16,1.575,12.5,
1455.5,1.575,12.5,
1455.84,1.575,12.5,
1456.17,1.575,12.5,
1456.51,1.575,12.5,
1456.84,1.575,12.5,
1457.18,1.575,12.5,
1457.52,1.575,12.5,
1457.85,1.575,12.5,
1458.18,1.575,12.5,
1458.52,1.575,12.5,
1458.85,1.575,11.4,
1459.19,1.575,12.5,
1459.52,1.575,12.5,
1459.86,1.575,12.5,
1460.2,1.575,12.5,
1460.53,1.575,12.5,
1460.86,1.575,12.5,
1461.2,1.575,12.5,
1461.54,1.575,12.5,
1461.87,1.575,12.5,
1462.21,1.575,12.5,
1462.54,1.575,12.5,
1462.88,1.575,12.5,
1463.21,1.575,11.4,
1463.55,1.575,12.5,
1463.88,1.575,12.5,
1464.22,1.575,12.5,
1464.56,1.575,12.5,
1464.89,1.575,12.5,
1465.22,1.575,12.5,
1465.56,1.583,12.5,
1465.9,1.583,12.5,
1466.23,1.583,12.5,
1466.57,1.583,12.5,
1466.9,1.583,12.5,
1467.24,1.583,12.5,
1467.57,1.583,12.5,
1467.91,1.583,12.5,
1468.24,1.583,12.5,
1468.58,1.583,12.5,
1468.91,1.583,12.5,
1469.25,1.583,12.5,
1469.59,1.583,12.5,
1469.92,1.583,12.5,
1470.26,1.583,12.5,
1470.59,1.583,12.5,
1470.93,1.583,12.5,
1471.26,1.583,12.5,
1471.6,1.583,12.5,
1471.94,1.583,12.5,
1472.28,1.583,13.8,
1472.61,1.583,12.5,
1472.94,1.583,12.5,
1473.28,1.583,12.5,
1473.62,1.583,12.5,
1473.95,1.583,12.5,
1474.29,1.583,13.8,
1474.62,1.583,12.5,
1474.96,1.583,12.5,
1475.29,1.583,12.5,
1475.63,1.583,12.5,
1475.96,1.583,12.5,
1476.3,1.583,12.5,
1476.64,1.583,12.5,
1476.97,1.583,11.4,
1477.31,1.583,12.5,
1477.64,1.583,12.5,
1477.98,1.583,12.5,
1478.32,1.583,12.5,
1478.65,1.583,12.5,
1478.98,1.583,12.5,
1479.32,1.583,12.5,
1479.66,1.583,12.5,
1479.99,1.583,12.5,
1480.33,1.583,12.5,
1480.66,1.583,12.5,
1481.0,1.583,12.5,
1481.33,1.583,11.4,
1481.68,1.583,12.5,
1482.01,1.583,12.5,
1482.34,1.583,12.5,
1482.68,1.583,12.5,
1483.02,1.583,12.5,
1483.35,1.583,12.5,
1483.69,1.583,12.5,
1484.02,1.583,12.5,
1484.36,1.583,12.5,
1484.69,1.583,12.5,
1485.03,1.583,12.5,
1485.36,1.583,12.5,
1485.7,1.583,12.5,
1486.03,1.583,12.5,
1486.37,1.583,12.5,
1486.71,1.583,12.5,
1487.05,1.583,12.5,
1487.38,1.583,12.5,
1487.71,1.583,12.5,
1488.05,1.583,12.5,
1488.38,1.583,12.5,
1488.72,1.583,12.5,
1489.05,1.583,12.5,
1489.39,1.583,12.5,
1489.72,1.583,12.5,
1490.06,1.583,12.5,
1490.4,1.583,12.5,
1490.73,1.583,12.5,
1491.07,1.583,12.5,
1491.41,1.583,12.5,
1491.74,1.583,12.5,
1492.07,1.583,12.5,
1492.41,1.583,12.5,
1492.75,1.583,12.5,
1493.08,1.583,12.5,
1493.42,1.583,12.5,
1493.75,1.583,11.4,
1494.09,1.583,12.5,
1494.42,1.583,12.5,
1494.76,1.583,12.5,
1495.09,1.583,12.5,
1495.43,1.583,12.5,
1495.76,1.583,12.5,
1496.1,1.583,12.5,
1496.43,1.583,12.5,
1496.77,1.583,12.5,
1497.11,1.583,13.8,
1497.44,1.583,12.5,
1497.77,1.583,12.5,
1498.11,1.583,12.5,
1498.45,1.583,12.5,
1498.78,1.583,12.5,
1499.11,1.583,12.5,
1499.45,1.583,12.5,
1499.79,1.583,12.5,
1500.12,1.583,11.4,
1500.46,1.583,12.5,
1500.79,1.583,12.5,
1501.13,1.583,12.5,
1501.47,1.583,12.5,
1501.81,1.583,12.5,
1502.14,1.583,12.5,
1502.47,1.583,12.5,
1502.81,1.583,12.5,
1503.15,1.583,12.5,
1503.48,1.583,12.5,
1503.82,1.583,12.5,
1504.15,1.583,12.5,
