gridsize vs. memory,,,,,,,,,,,
time+,gs=500,gs=600,gs=700,gs=800,gs=900,gs=1000,gs=1100,gs=1200,gs=1300,gs=1400,gs=1500
23.31,,,,,,,,,1.6,,
23.34,,,,,,1.0,,,,,
23.36,,,,,,,,1.4,,,
23.37,,,,,,,,,,1.9,
23.38,,,0.57,,,,,,,,
23.43,,,,,,,,,,,2.1
23.6,0.326,,,,,,,,,,
23.6,,,,,,,1.2,,,,
23.61,,,,,0.853,,,,,,
23.63,,,,0.693,,,,,,,
23.64,,0.44,,,,,,,,,
23.64,,,,,,,,,1.6,,
23.67,,,,,,1.0,,,,,
23.69,,,,,,,,1.4,,,
23.7,,,,,,,,,,1.9,
23.71,,,0.57,,,,,,,,
23.77,,,,,,,,,,,2.1
23.93,,,,,,,1.2,,,,
23.94,0.326,,,,,,,,,,
23.94,,,,,0.855,,,,,,
23.96,,,,0.693,,,,,,,
23.97,,0.44,,,,,,,,,
23.98,,,,,,,,,1.6,,
24.0,,,,,,1.0,,,,,
24.03,,,,,,,,1.4,,,
24.04,,,,,,,,,,1.9,
24.05,,,0.57,,,,,,,,
24.1,,,,,,,,,,,2.1
24.26,,,,,,,1.2,,,,
24.27,0.326,,,,,,,,,,
24.28,,,,,0.857,,,,,,
24.29,,,,0.693,,,,,,,
24.3,,0.44,,,,,,,,,
24.31,,,,,,,,,1.6,,
24.34,,,,,,1.0,,,,,
24.36,,,,,,,,1.4,,,
24.37,,,,,,,,,,1.9,
24.38,,,0.57,,,,,,,,
24.43,,,,,,,,,,,2.1
24.59,,,,,,,1.2,,,,
24.61,0.326,,,,,,,,,,
24.61,,,,,0.858,,,,,,
24.62,,,,0.693,,,,,,,
24.64,,0.44,,,,,,,,,
24.64,,,,,,,,,1.6,,
24.68,,,,,,1.0,,,,,
24.69,,,,,,,,1.4,,,
24.7,,,,,,,,,,1.9,
24.71,,,0.57,,,,,,,,
24.77,,,,,,,,,,,2.1
24.92,,,,,,,1.2,,,,
24.94,0.326,,,,,,,,,,
24.94,,,,,0.86,,,,,,
24.96,,,,0.698,,,,,,,
24.97,,0.44,,,,,,,,,
24.98,,,,,,,,,1.6,,
25.01,,,,,,1.0,,,,,
25.03,,,,,,,,1.4,,,
25.04,,,,,,,,,,1.9,
25.05,,,0.57,,,,,,,,
25.1,,,,,,,,,,,2.1
25.26,,,,,,,1.2,,,,
25.27,,,,,0.861,,,,,,
25.28,0.326,,,,,,,,,,
25.29,,,,0.698,,,,,,,
25.3,,0.44,,,,,,,,,
25.31,,,,,,,,,1.6,,
25.34,,,,,,1.0,,,,,
25.36,,,,,,,,1.4,,,
25.37,,,,,,,,,,1.9,
25.38,,,0.57,,,,,,,,
25.43,,,,,,,,,,,2.1
25.59,,,,,,,1.2,,,,
25.6,,,,,0.863,,,,,,
25.61,0.326,,,,,,,,,,
25.62,,,,0.706,,,,,,,
25.63,,0.44,,,,,,,,,
25.64,,,,,,,,,1.6,,
25.67,,,,,,1.0,,,,,
25.69,,,,,,,,1.4,,,
25.7,,,,,,,,,,1.9,
25.71,,,0.57,,,,,,,,
25.77,,,,,,,,,,,2.1
25.93,,,,,,,1.2,,,,
25.94,0.326,,,,,,,,,,
25.94,,,,,0.864,,,,,,
25.96,,0.44,,,,,,,,,
25.96,,,,0.706,,,,,,,
25.98,,,,,,,,,1.6,,
26.0,,,,,,1.0,,,,,
26.02,,,,,,,,1.4,,,
26.04,,,,,,,,,,1.9,
26.05,,,0.57,,,,,,,,
26.1,,,,,,,,,,,2.1
26.26,,,,,,,1.2,,,,
26.27,,,,,0.866,,,,,,
26.28,0.326,,,,,,,,,,
26.3,,0.44,,,,,,,,,
26.3,,,,0.715,,,,,,,
26.31,,,,,,,,,1.6,,
26.33,,,,,,1.0,,,,,
26.35,,,,,,,,1.4,,,
26.37,,,,,,,,,,1.9,
26.38,,,0.57,,,,,,,,
26.43,,,,,,,,,,,2.1
26.59,,,,,,,1.2,,,,
26.61,0.326,,,,,,,,,,
26.61,,,,,0.867,,,,,,
26.63,,0.44,,,,,,,,,
26.63,,,,0.715,,,,,,,
26.64,,,,,,,,,1.6,,
26.67,,,,,,1.0,,,,,
26.69,,,,,,,,1.4,,,
26.7,,,,,,,,,,1.9,
26.72,,,0.57,,,,,,,,
26.76,,,,,,,,,,,2.1
26.93,,,,,,,1.2,,,,
26.94,0.326,,,,,,,,,,
26.94,,,,,0.869,,,,,,
26.96,,0.44,,,,,,,,,
26.96,,,,0.715,,,,,,,
26.97,,,,,,,,,1.6,,
27.0,,,,,,1.0,,,,,
27.02,,,,,,,,1.4,,,
27.04,,,,,,,,,,1.9,
27.05,,,0.57,,,,,,,,
27.1,,,,,,,,,,,2.1
27.26,,,,,,,1.2,,,,
27.27,,,,,0.869,,,,,,
27.28,0.326,,,,,,,,,,
27.29,,,,0.715,,,,,,,
27.3,,0.44,,,,,,,,,
27.3,,,,,,,,,1.6,,
27.33,,,,,,1.0,,,,,
27.35,,,,,,,,1.4,,,
27.37,,,,,,,,,,1.9,
27.39,,,0.57,,,,,,,,
27.43,,,,,,,,,,,2.1
27.59,,,,,,,1.2,,,,
27.6,,,,,0.869,,,,,,
27.61,0.326,,,,,,,,,,
27.63,,0.44,,,,,,,,,
27.63,,,,0.715,,,,,,,
27.64,,,,,,,,,1.6,,
27.66,,,,,,1.0,,,,,
27.69,,,,,,,,1.4,,,
27.7,,,,,,,,,,1.9,
27.72,,,0.57,,,,,,,,
27.76,,,,,,,,,,,2.1
27.92,,,,,,,1.2,,,,
27.94,0.326,,,,,,,,,,
27.94,,,,,0.875,,,,,,
27.96,,,,0.723,,,,,,,
27.97,,0.45,,,,,,,,,
27.97,,,,,,,,,1.6,,
28.0,,,,,,1.0,,,,,
28.02,,,,,,,,1.4,,,
28.03,,,,,,,,,,1.9,
28.05,,,0.57,,,,,,,,
28.1,,,,,,,,,,,2.1
28.25,,,,,,,1.2,,,,
28.27,,,,,0.875,,,,,,
28.28,0.326,,,,,,,,,,
28.29,,,,0.725,,,,,,,
28.3,,0.45,,,,,,,,,
28.3,,,,,,,,,1.6,,
28.33,,,,,,1.0,,,,,
28.35,,,,,,,,1.4,,,
28.37,,,,,,,,,,1.9,
28.39,,,0.57,,,,,,,,
28.43,,,,,,,,,,,2.1
28.59,,,,,,,1.2,,,,
28.6,,,,,0.875,,,,,,
28.61,0.326,,,,,,,,,,
28.63,,,,0.725,,,,,,,
28.64,,0.45,,,,,,,,,
28.64,,,,,,,,,1.6,,
28.67,,,,,,1.0,,,,,
28.69,,,,,,,,1.4,,,
28.7,,,,,,,,,,1.9,
28.72,,,0.57,,,,,,,,
28.76,,,,,,,,,,,2.1
28.92,,,,,,,1.2,,,,
28.93,,,,,0.875,,,,,,
28.95,0.326,,,,,,,,,,
28.96,,,,0.725,,,,,,,
28.97,,0.45,,,,,,,,,
28.97,,,,,,,,,1.6,,
29.0,,,,,,1.0,,,,,
29.02,,,,,,,,1.4,,,
29.04,,,,,,,,,,1.9,
29.05,,,0.57,,,,,,,,
29.09,,,,,,,,,,,2.1
29.25,,,,,,,1.2,,,,
29.26,,,,,0.875,,,,,,
29.28,0.326,,,,,,,,,,
29.29,,,,0.725,,,,,,,
29.3,,0.45,,,,,,,,,
29.3,,,,,,,,,1.6,,
29.33,,,,,,1.0,,,,,
29.35,,,,,,,,1.4,,,
29.37,,,,,,,,,,1.9,
29.39,,,0.57,,,,,,,,
29.43,,,,,,,,,,,2.1
29.58,,,,,,,1.2,,,,
29.59,,,,,0.875,,,,,,
29.62,0.326,,,,,,,,,,
29.62,,,,0.725,,,,,,,
29.63,,,,,,,,,1.6,,
29.64,,0.45,,,,,,,,,
29.66,,,,,,1.0,,,,,
29.69,,,,,,,,1.4,,,
29.7,,,,,,,,,,1.9,
29.72,,,0.57,,,,,,,,
29.76,,,,,,,,,,,2.1
29.91,,,,,,,1.2,,,,
29.93,,,,,0.875,,,,,,
29.95,0.326,,,,,,,,,,
29.96,,,,0.725,,,,,,,
29.96,,,,,,,,,1.6,,
29.97,,0.45,,,,,,,,,
30.0,,,,,,1.0,,,,,
30.01,,,,,,,,1.4,,,
30.03,,,,,,,,,,1.9,
30.05,,,0.57,,,,,,,,
30.09,,,,,,,,,,,2.1
30.25,,,,,,,1.2,,,,
30.26,,,,,0.875,,,,,,
30.28,0.326,,,,,,,,,,
30.29,,,,0.725,,,,,,,
30.3,,0.45,,,,,,,,,
30.3,,,,,,,,,1.6,,
30.33,,,,,,1.0,,,,,
30.34,,,,,,,,1.4,,,
30.37,,,,,,,,,,1.9,
30.39,,,0.57,,,,,,,,
30.43,,,,,,,,,,,2.1
30.58,,,,,,,1.2,,,,
30.59,,,,,0.875,,,,,,
30.62,0.326,,,,,,,,,,
30.62,,,,0.725,,,,,,,
30.63,,0.45,,,,,,,,,
30.63,,,,,,,,,1.6,,
30.66,,,,,,1.0,,,,,
30.69,,,,,,,,1.4,,,
30.7,,,,,,,,,,1.9,
30.72,,,0.57,,,,,,,,
30.76,,,,,,,,,,,2.1
30.91,,,,,,,1.2,,,,
30.92,,,,,0.875,,,,,,
30.95,0.326,,,,,,,,,,
30.95,,,,0.725,,,,,,,
30.96,,0.45,,,,,,,,,
30.96,,,,,,,,,1.6,,
30.99,,,,,,1.0,,,,,
31.02,,,,,,,,1.4,,,
31.03,,,,,,,,,,1.9,
31.06,,,0.57,,,,,,,,
31.09,,,,,,,,,,,2.1
31.24,,,,,,,1.2,,,,
31.25,,,,,0.875,,,,,,
31.29,0.326,,,,,,,,,,
31.29,,0.45,,,,,,,,,
31.29,,,,0.725,,,,,,,
31.3,,,,,,,,,1.6,,
31.33,,,,,,1.0,,,,,
31.35,,,,,,,,1.4,,,
31.37,,,,,,,,,,1.9,
31.39,,,0.57,,,,,,,,
31.42,,,,,,,,,,,2.1
31.57,,,,,,,1.2,,,,
31.59,,,,,0.875,,,,,,
31.62,0.326,,,,,,,,,,
31.62,,,,0.725,,,,,,,
31.63,,0.45,,,,,,,,,
31.63,,,,,,,,,1.6,,
31.66,,,,,,1.0,,,,,
31.68,,,,,,,,1.4,,,
31.7,,,,,,,,,,1.9,
31.73,,,0.57,,,,,,,,
31.75,,,,,,,,,,,2.1
31.91,,,,,,,1.2,,,,
31.92,,,,,0.875,,,,,,
31.95,0.326,,,,,,,,,,
31.95,,,,0.725,,,,,,,
31.96,,0.462,,,,,,,,,
31.96,,,,,,,,,1.6,,
31.99,,,,,,1.0,,,,,
32.02,,,,,,,,1.4,,,
32.03,,,,,,,,,,1.9,
32.06,,,0.57,,,,,,,,
32.09,,,,,,,,,,,2.1
32.24,,,,,,,1.2,,,,
32.25,,,,,0.888,,,,,,
32.29,0.326,,,,,,,,,,
32.29,,0.462,,,,,,,,,
32.29,,,,0.725,,,,,,,
32.29,,,,,,,,,1.6,,
32.32,,,,,,1.0,,,,,
32.34,,,,,,,,1.4,,,
32.37,,,,,,,,,,1.9,
32.39,,,0.57,,,,,,,,
32.42,,,,,,,,,,,2.1
32.58,,,,,0.888,,,,,,
32.58,,,,,,,1.2,,,,
32.62,0.326,,,,,,,,,,
32.62,,,,0.725,,,,,,,
32.62,,,,,,,,,1.7,,
32.63,,0.462,,,,,,,,,
32.65,,,,,,1.0,,,,,
32.68,,,,,,,,1.4,,,
32.7,,,,,,,,,,1.9,
32.73,,,0.57,,,,,,,,
32.75,,,,,,,,,,,2.1
32.91,,,,,0.888,,,,,,
32.91,,,,,,,1.2,,,,
32.95,0.326,,,,,,,,,,
32.95,,,,0.725,,,,,,,
32.96,,0.462,,,,,,,,,
32.96,,,,,,,,,1.7,,
32.99,,,,,,1.1,,,,,
33.0,,,,,,,,1.4,,,
33.03,,,,,,,,,,1.9,
33.06,,,0.57,,,,,,,,
33.09,,,,,,,,,,,2.1
33.25,,,,,0.897,,,,,,
33.25,,,,,,,1.2,,,,
33.29,0.326,,,,,,,,,,
33.29,,0.462,,,,,,,,,
33.29,,,,0.725,,,,,,,
33.29,,,,,,,,,1.7,,
33.32,,,,,,1.1,,,,,
33.34,,,,,,,,1.4,,,
33.37,,,,,,,,,,1.9,
33.4,,,0.57,,,,,,,,
33.42,,,,,,,,,,,2.1
33.58,,,,,0.897,,,,,,
33.58,,,,,,,1.2,,,,
33.62,0.326,,,,,,,,,,
33.62,,,,0.725,,,,,,,
33.63,,0.462,,,,,,,,,
33.63,,,,,,,,,1.7,,
33.65,,,,,,1.1,,,,,
33.67,,,,,,,,1.4,,,
33.7,,,,,,,,,,1.9,
33.73,,,0.57,,,,,,,,
33.75,,,,,,,,,,,2.1
33.91,,,,,,,1.2,,,,
33.92,,,,,0.897,,,,,,
33.95,0.326,,,,,,,,,,
33.95,,,,0.725,,,,,,,
33.96,,0.462,,,,,,,,,
33.96,,,,,,,,,1.7,,
33.98,,,,,,1.1,,,,,
34.01,,,,,,,,1.5,,,
34.03,,,,,,,,,,1.9,
34.07,,,0.57,,,,,,,,
34.09,,,,,,,,,,,2.1
34.24,,,,,,,1.2,,,,
34.25,,,,,0.897,,,,,,
34.28,,,,0.725,,,,,,,
34.29,0.326,,,,,,,,,,
34.29,,0.462,,,,,,,,,
34.29,,,,,,,,,1.7,,
34.31,,,,,,1.1,,,,,
34.33,,,,,,,,1.5,,,
34.37,,,,,,,,,,1.9,
34.4,,,0.57,,,,,,,,
34.42,,,,,,,,,,,2.1
34.57,,,,,,,1.2,,,,
34.58,,,,,0.897,,,,,,
34.62,0.326,,,,,,,,,,
34.62,,,,0.725,,,,,,,
34.62,,,,,,,,,1.7,,
34.63,,0.462,,,,,,,,,
34.64,,,,,,1.1,,,,,
34.67,,,,,,,,1.5,,,
34.7,,,,,,,,,,1.9,
34.73,,,0.57,,,,,,,,
34.75,,,,,,,,,,,2.1
34.91,,,,,,,1.2,,,,
34.92,,,,,0.897,,,,,,
34.95,,,,0.725,,,,,,,
34.95,,,,,,,,,1.7,,
34.96,0.326,,,,,,,,,,
34.96,,0.462,,,,,,,,,
34.97,,,,,,1.1,,,,,
35.0,,,,,,,,1.5,,,
35.03,,,,,,,,,,1.9,
35.07,,,0.57,,,,,,,,
35.08,,,,,,,,,,,2.1
35.25,,,,,0.897,,,,,,
35.25,,,,,,,1.2,,,,
35.28,,,,0.725,,,,,,,
35.29,0.326,,,,,,,,,,
35.29,,0.462,,,,,,,,,
35.29,,,,,,,,,1.7,,
35.3,,,,,,1.1,,,,,
35.34,,,,,,,,1.5,,,
35.37,,,,,,,,,,1.9,
35.4,,,0.57,,,,,,,,
35.41,,,,,,,,,,,2.1
35.58,,,,,0.897,,,,,,
35.58,,,,,,,1.2,,,,
35.62,,0.462,,,,,,,,,
35.62,,,,0.725,,,,,,,
35.62,,,,,,,,,1.7,,
35.63,0.326,,,,,,,,,,
35.64,,,,,,1.1,,,,,
35.66,,,,,,,,1.5,,,
35.7,,,,,,,,,,1.9,
35.73,,,0.57,,,,,,,,
35.75,,,,,,,,,,,2.1
35.91,,,,,0.897,,,,,,
35.91,,,,,,,1.2,,,,
35.95,,,,0.725,,,,,,,
35.95,,,,,,,,,1.7,,
35.96,0.326,,,,,,,,,,
35.96,,0.462,,,,,,,,,
35.97,,,,,,1.1,,,,,
36.0,,,,,,,,1.5,,,
36.04,,,,,,,,,,1.9,
36.07,,,0.57,,,,,,,,
36.08,,,,,,,,,,,2.1
36.24,,,,,,,1.2,,,,
36.25,,,,,0.897,,,,,,
36.28,,,,0.724,,,,,,,
36.28,,,,,,,,,1.7,,
36.29,0.326,,,,,,,,,,
36.29,,0.462,,,,,,,,,
36.3,,,,,,1.1,,,,,
36.32,,,,,,,,1.5,,,
36.37,,,,,,,,,,1.9,
36.4,,,0.57,,,,,,,,
36.41,,,,,,,,,,,2.1
36.58,,,,,0.897,,,,,,
36.58,,,,,,,1.2,,,,
36.61,,,,,,,,,1.7,,
36.62,,0.461,,,,,,,,,
36.62,,,,0.724,,,,,,,
36.63,0.326,,,,,,,,,,
36.63,,,,,,1.1,,,,,
36.66,,,,,,,,1.5,,,
36.7,,,,,,,,,,1.9,
36.73,,,0.57,,,,,,,,
36.75,,,,,,,,,,,2.1
36.91,,,,,0.898,,,,,,
36.91,,,,,,,1.2,,,,
36.95,,0.461,,,,,,,,,
36.95,,,,0.724,,,,,,,
36.95,,,,,,,,,1.7,,
36.96,0.326,,,,,,,,,,
36.96,,,,,,1.1,,,,,
36.99,,,,,,,,1.5,,,
37.04,,,,,,,,,,1.9,
37.07,,,0.57,,,,,,,,
37.08,,,,,,,,,,,2.1
37.24,,,,,0.898,,,,,,
37.24,,,,,,,1.2,,,,
37.28,,,,0.724,,,,,,,
37.28,,,,,,,,,1.7,,
37.29,0.326,,,,,,,,,,
37.29,,0.461,,,,,,,,,
37.29,,,,,,1.1,,,,,
37.33,,,,,,,,1.5,,,
37.37,,,,,,,,,,1.9,
37.41,,,0.57,,,,,,,,
37.41,,,,,,,,,,,2.1
37.57,,,,,,,1.2,,,,
37.58,,,,,0.898,,,,,,
37.61,,,,,,,,,1.7,,
37.62,,0.461,,,,,,,,,
37.62,,,,0.724,,,,,,,
37.62,,,,,,1.1,,,,,
37.63,0.326,,,,,,,,,,
37.66,,,,,,,,1.5,,,
37.7,,,,,,,,,,1.9,
37.74,,,0.57,,,,,,,,
37.75,,,,,,,,,,,2.1
37.91,,,,,0.898,,,,,,
37.91,,,,,,,1.2,,,,
37.94,,,,,,,,,1.7,,
37.95,,,,0.724,,,,,,,
37.96,0.326,,,,,,,,,,
37.96,,0.461,,,,,,,,,
37.96,,,,,,1.1,,,,,
37.99,,,,,,,,1.5,,,
38.03,,,,,,,,,,1.9,
38.07,,,0.57,,,,,,,,
38.08,,,,,,,,,,,2.1
38.24,,,,,0.91,,,,,,
38.24,,,,,,,1.2,,,,
38.27,,,,,,,,,1.7,,
38.29,0.326,,,,,,,,,,
38.29,,0.461,,,,,,,,,
38.29,,,,0.724,,,,,,,
38.29,,,,,,1.1,,,,,
38.32,,,,,,,,1.5,,,
38.36,,,,,,,,,,1.9,
38.41,,,0.57,,,,,,,,
38.41,,,,,,,,,,,2.1
38.57,,,,,0.91,,,,,,
38.57,,,,,,,1.2,,,,
38.61,,,,,,,,,1.7,,
38.62,,,,0.724,,,,,,,
38.62,,,,,,1.1,,,,,
38.63,0.326,,,,,,,,,,
38.63,,0.461,,,,,,,,,
38.65,,,,,,,,1.5,,,
38.7,,,,,,,,,,1.9,
38.74,,,0.57,,,,,,,,
38.74,,,,,,,,,,,2.1
38.9,,,,,,,1.2,,,,
38.91,,,,,0.91,,,,,,
38.94,,,,,,,,,1.7,,
38.95,,,,,,1.1,,,,,
38.96,0.326,,,,,,,,,,
38.96,,,,0.724,,,,,,,
38.97,,0.461,,,,,,,,,
38.99,,,,,,,,1.5,,,
39.03,,,,,,,,,,1.9,
39.07,,,0.57,,,,,,,,
39.08,,,,,,,,,,,2.1
39.24,,,,,0.91,,,,,,
39.24,,,,,,,1.3,,,,
39.27,,,,,,,,,1.7,,
39.28,,,,,,1.1,,,,,
39.29,0.326,,,,,,,,,,
39.29,,,,0.724,,,,,,,
39.3,,0.461,,,,,,,,,
39.32,,,,,,,,1.5,,,
39.37,,,,,,,,,,1.9,
39.41,,,0.57,,,,,,,,
39.41,,,,,,,,,,,2.1
39.57,,,,,0.91,,,,,,
39.57,,,,,,,1.3,,,,
39.6,,,,,,,,,1.7,,
39.62,,,,0.724,,,,,,,
39.62,,,,,,1.1,,,,,
39.63,0.328,,,,,,,,,,
39.63,,0.461,,,,,,,,,
39.65,,,,,,,,1.5,,,
39.69,,,,,,,,,,1.9,
39.74,,,0.57,,,,,,,,
39.74,,,,,,,,,,,2.1
39.9,,,,,0.91,,,,,,
39.9,,,,,,,1.3,,,,
39.93,,,,,,,,,1.7,,
39.95,,,,,,1.1,,,,,
39.96,0.329,,,,,,,,,,
39.96,,,,0.724,,,,,,,
39.97,,0.461,,,,,,,,,
39.98,,,,,,,,1.5,,,
40.03,,,,,,,,,,1.9,
40.07,,,0.57,,,,,,,,
40.08,,,,,,,,,,,2.1
40.24,,,,,0.91,,,,,,
40.24,,,,,,,1.3,,,,
40.27,,,,,,,,,1.7,,
40.28,,,,,,1.1,,,,,
40.29,0.329,,,,,,,,,,
40.29,,,,0.724,,,,,,,
40.3,,0.461,,,,,,,,,
40.32,,,,,,,,1.5,,,
40.37,,,,,,,,,,1.9,
40.41,,,0.57,,,,,,,,
40.41,,,,,,,,,,,2.1
40.57,,,,,0.91,,,,,,
40.57,,,,,,,1.3,,,,
40.6,,,,,,,,,1.7,,
40.61,,,,,,1.1,,,,,
40.62,,,,0.724,,,,,,,
40.63,0.329,,,,,,,,,,
40.63,,0.461,,,,,,,,,
40.65,,,,,,,,1.5,,,
40.7,,,,,,,,,,1.9,
40.74,,,,,,,,,,,2.1
40.75,,,0.57,,,,,,,,
40.9,,,,,0.91,,,,,,
40.9,,,,,,,1.3,,,,
40.93,,,,,,,,,1.7,,
40.94,,,,,,1.1,,,,,
40.95,0.329,,,,,,,,,,
40.96,,,,0.724,,,,,,,
40.97,,0.461,,,,,,,,,
40.98,,,,,,,,1.5,,,
41.03,,,,,,,,,,1.9,
41.08,,,0.57,,,,,,,,
41.08,,,,,,,,,,,2.1
41.23,,,,,,,1.3,,,,
41.24,,,,,0.91,,,,,,
41.26,,,,,,,,,1.7,,
41.28,,,,,,1.1,,,,,
41.29,0.329,,,,,,,,,,
41.29,,,,0.724,,,,,,,
41.3,,0.461,,,,,,,,,
41.31,,,,,,,,1.5,,,
41.36,,,,,,,,,,1.9,
41.41,,,0.57,,,,,,,,
41.41,,,,,,,,,,,2.1
41.56,,,,,,,1.3,,,,
41.57,,,,,0.91,,,,,,
41.59,,,,,,,,,1.7,,
41.61,,,,,,1.1,,,,,
41.62,0.329,,,,,,,,,,
41.62,,,,0.724,,,,,,,
41.63,,0.461,,,,,,,,,
41.65,,,,,,,,1.5,,,
41.69,,,,,,,,,,1.9,
41.74,,,,,,,,,,,2.1
41.75,,,0.57,,,,,,,,
41.89,,,,,,,1.3,,,,
41.9,,,,,0.91,,,,,,
41.93,,,,,,,,,1.7,,
41.94,,,,,,1.1,,,,,
41.95,0.329,,,,,,,,,,
41.96,,,,0.724,,,,,,,
41.97,,0.461,,,,,,,,,
41.99,,,,,,,,1.5,,,
42.02,,,,,,,,,,1.9,
42.07,,,,,,,,,,,2.1
42.08,,,0.57,,,,,,,,
42.22,,,,,,,1.3,,,,
42.24,,,,,0.91,,,,,,
42.26,,,,,,,,,1.7,,
42.28,,,,,,1.1,,,,,
42.29,0.329,,,,,,,,,,
42.29,,,,0.724,,,,,,,
42.3,,0.461,,,,,,,,,
42.32,,,,,,,,1.5,,,
42.36,,,,,,,,,,1.9,
42.41,,,0.57,,,,,,,,
42.41,,,,,,,,,,,2.2
42.55,,,,,,,1.3,,,,
42.57,,,,,0.91,,,,,,
42.59,,,,,,,,,1.7,,
42.61,,,,,,1.1,,,,,
42.62,0.338,,,,,,,,,,
42.63,,,,0.724,,,,,,,
42.64,,0.461,,,,,,,,,
42.65,,,,,,,,1.5,,,
42.68,,,,,,,,,,1.9,
42.74,,,,,,,,,,,2.2
42.75,,,0.57,,,,,,,,
42.88,,,,,,,1.3,,,,
42.9,,,,,0.91,,,,,,
42.92,,,,,,,,,1.7,,
42.94,,,,,,1.1,,,,,
42.95,0.338,,,,,,,,,,
42.96,,,,0.724,,,,,,,
42.97,,0.461,,,,,,,,,
42.98,,,,,,,,1.5,,,
43.02,,,,,,,,,,1.9,
43.07,,,,,,,,,,,2.2
43.08,,,0.57,,,,,,,,
43.21,,,,,,,1.3,,,,
43.24,,,,,0.91,,,,,,
43.25,,,,,,,,,1.7,,
43.27,,,,,,1.1,,,,,
43.28,0.338,,,,,,,,,,
43.3,,0.461,,,,,,,,,
43.3,,,,0.724,,,,,,,
43.31,,,,,,,,1.5,,,
43.35,,,,,,,,,,1.9,
43.41,,,,,,,,,,,2.2
43.42,,,0.57,,,,,,,,
43.54,,,,,,,1.3,,,,
43.57,,,,,0.91,,,,,,
43.59,,,,,,,,,1.7,,
43.6,,,,,,1.1,,,,,
43.62,0.343,,,,,,,,,,
43.63,,,,0.724,,,,,,,
43.64,,0.461,,,,,,,,,
43.65,,,,,,,,1.5,,,
43.69,,,,,,,,,,1.9,
43.75,,,0.57,,,,,,,,
43.75,,,,,,,,,,,2.2
43.88,,,,,,,1.3,,,,
43.9,,,,,0.91,,,,,,
43.92,,,,,,,,,1.7,,
43.94,,,,,,1.1,,,,,
43.95,0.346,,,,,,,,,,
43.96,,,,0.724,,,,,,,
43.97,,0.461,,,,,,,,,
43.98,,,,,,,,1.5,,,
44.01,,,,,,,,,,1.9,
44.08,,,,,,,,,,,2.2
44.09,,,0.57,,,,,,,,
44.21,,,,,,,1.3,,,,
44.23,,,,,0.91,,,,,,
44.26,,,,,,,,,1.7,,
44.27,,,,,,1.1,,,,,
44.28,0.346,,,,,,,,,,
44.3,,,,0.724,,,,,,,
44.31,,0.461,,,,,,,,,
44.32,,,,,,,,1.5,,,
44.35,,,,,,,,,,1.9,
44.41,,,,,,,,,,,2.2
44.42,,,0.57,,,,,,,,
44.54,,,,,,,1.3,,,,
44.57,,,,,0.91,,,,,,
44.59,,,,,,,,,1.7,,
44.6,,,,,,1.1,,,,,
44.61,0.346,,,,,,,,,,
44.63,,,,0.724,,,,,,,
44.64,,0.461,,,,,,,,,
44.65,,,,,,,,1.5,,,
44.68,,,,,,,,,,1.9,
44.74,,,,,,,,,,,2.2
44.75,,,0.57,,,,,,,,
44.87,,,,,,,1.3,,,,
44.9,,,,,0.91,,,,,,
44.92,,,,,,,,,1.7,,
44.94,,,,,,1.1,,,,,
44.95,0.346,,,,,,,,,,
44.96,,,,0.724,,,,,,,
44.97,,0.461,,,,,,,,,
44.98,,,,,,,,1.5,,,
45.02,,,,,,,,,,1.9,
45.08,,,,,,,,,,,2.2
45.09,,,0.57,,,,,,,,
45.2,,,,,,,1.3,,,,
45.23,,,,,0.91,,,,,,
45.25,,,,,,,,,1.7,,
45.27,,,,,,1.1,,,,,
45.28,0.355,,,,,,,,,,
45.3,,,,0.724,,,,,,,
45.31,,0.461,,,,,,,,,
45.31,,,,,,,,1.5,,,
45.34,,,,,,,,,,1.9,
45.41,,,,,,,,,,,2.2
45.42,,,0.57,,,,,,,,
45.54,,,,,,,1.3,,,,
45.57,,,,,0.91,,,,,,
45.58,,,,,,,,,1.7,,
45.6,,,,,,1.1,,,,,
45.61,0.355,,,,,,,,,,
45.63,,,,0.724,,,,,,,
45.64,,0.461,,,,,,,,,
45.65,,,,,,,,1.5,,,
45.68,,,,,,,,,,1.9,
45.74,,,,,,,,,,,2.2
45.75,,,0.57,,,,,,,,
45.87,,,,,,,1.3,,,,
45.9,,,,,0.91,,,,,,
45.92,,,,,,,,,1.7,,
45.93,,,,,,1.1,,,,,
45.95,0.355,,,,,,,,,,
45.96,,,,0.724,,,,,,,
45.97,,0.461,,,,,,,,,
45.97,,,,,,,,1.5,,,
46.01,,,,,,,,,,1.9,
46.07,,,,,,,,,,,2.2
46.09,,,0.57,,,,,,,,
46.2,,,,,,,1.3,,,,
46.23,,,,,0.91,,,,,,
46.25,,,,,,,,,1.7,,
46.27,,,,,,1.1,,,,,
46.28,0.355,,,,,,,,,,
46.3,,,,0.724,,,,,,,
46.31,,0.461,,,,,,,,,
46.31,,,,,,,,1.5,,,
46.35,,,,,,,,,,1.9,
46.4,,,,,,,,,,,2.2
46.42,,,0.57,,,,,,,,
46.54,,,,,,,1.3,,,,
46.57,,,,,0.91,,,,,,
46.58,,,,,,,,,1.7,,
46.6,,,,,,1.1,,,,,
46.61,0.355,,,,,,,,,,
46.64,,0.461,,,,,,,,,
46.64,,,,0.724,,,,,,,
46.64,,,,,,,,1.5,,,
